study_id,pmid,outcome,timepoint,arm_1_name,arm_1_n,arm_1_mean_or_events,arm_1_sd_or_total,arm_2_name,arm_2_n,arm_2_mean_or_events,arm_2_sd_or_total,reported_effect,reported_ci_or_p,converted_effect_size,converted_effect_se,direction_higher_is_better,extraction_note,verified_by_second_author
FRAIL-151,24381025,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-151,24381025,falls,,,,,,,,,,,,,,,,
FRAIL-151,24381025,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-151,24381025,adherence,,,,,,,,,,,,,,,,
FRAIL-151,24381025,dropout,,,,,,,,,,,,,,,,
FRAIL-151,24381025,adverse_events,,,,,,,,,,,,,,,,
FRAIL-152,23906550,frailty_status,,,,,,,,,,,,,,,,
FRAIL-152,23906550,frailty_score,,,,,,,,,,,,,,,,
FRAIL-152,23906550,gait_speed,,,,,,,,,,,,,,,,
FRAIL-152,23906550,sppb,,,,,,,,,,,,,,,,
FRAIL-152,23906550,grip_strength,,,,,,,,,,,,,,,,
FRAIL-152,23906550,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-152,23906550,falls,,,,,,,,,,,,,,,,
FRAIL-152,23906550,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-152,23906550,adherence,,,,,,,,,,,,,,,,
FRAIL-152,23906550,dropout,,,,,,,,,,,,,,,,
FRAIL-152,23906550,adverse_events,,,,,,,,,,,,,,,,
FRAIL-153,23740589,frailty_status,,,,,,,,,,,,,,,,
FRAIL-153,23740589,frailty_score,,,,,,,,,,,,,,,,
FRAIL-153,23740589,gait_speed,,,,,,,,,,,,,,,,
FRAIL-153,23740589,sppb,,,,,,,,,,,,,,,,
FRAIL-153,23740589,grip_strength,,,,,,,,,,,,,,,,
FRAIL-153,23740589,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-153,23740589,falls,,,,,,,,,,,,,,,,
FRAIL-153,23740589,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-153,23740589,adherence,,,,,,,,,,,,,,,,
FRAIL-153,23740589,dropout,,,,,,,,,,,,,,,,
FRAIL-153,23740589,adverse_events,,,,,,,,,,,,,,,,
FRAIL-154,23429407,frailty_status,,,,,,,,,,,,,,,,
FRAIL-154,23429407,frailty_score,,,,,,,,,,,,,,,,
FRAIL-154,23429407,gait_speed,,,,,,,,,,,,,,,,
FRAIL-154,23429407,sppb,,,,,,,,,,,,,,,,
FRAIL-154,23429407,grip_strength,,,,,,,,,,,,,,,,
FRAIL-154,23429407,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-154,23429407,falls,,,,,,,,,,,,,,,,
FRAIL-154,23429407,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-154,23429407,adherence,,,,,,,,,,,,,,,,
FRAIL-154,23429407,dropout,,,,,,,,,,,,,,,,
FRAIL-154,23429407,adverse_events,,,,,,,,,,,,,,,,
FRAIL-155,22879453,frailty_status,,,,,,,,,,,,,,,,
FRAIL-155,22879453,frailty_score,,,,,,,,,,,,,,,,
FRAIL-155,22879453,gait_speed,,,,,,,,,,,,,,,,
FRAIL-155,22879453,sppb,,,,,,,,,,,,,,,,
FRAIL-155,22879453,grip_strength,,,,,,,,,,,,,,,,
FRAIL-155,22879453,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-155,22879453,falls,,,,,,,,,,,,,,,,
FRAIL-155,22879453,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-155,22879453,adherence,,,,,,,,,,,,,,,,
FRAIL-155,22879453,dropout,,,,,,,,,,,,,,,,
FRAIL-155,22879453,adverse_events,,,,,,,,,,,,,,,,
FRAIL-156,22744992,frailty_status,,,,,,,,,,,,,,,,
FRAIL-156,22744992,frailty_score,,,,,,,,,,,,,,,,
FRAIL-156,22744992,gait_speed,,,,,,,,,,,,,,,,
FRAIL-156,22744992,sppb,,,,,,,,,,,,,,,,
FRAIL-156,22744992,grip_strength,,,,,,,,,,,,,,,,
FRAIL-156,22744992,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-156,22744992,falls,,,,,,,,,,,,,,,,
FRAIL-156,22744992,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-156,22744992,adherence,,,,,,,,,,,,,,,,
FRAIL-156,22744992,dropout,,,,,,,,,,,,,,,,
FRAIL-156,22744992,adverse_events,,,,,,,,,,,,,,,,
FRAIL-157,20956842,frailty_status,,,,,,,,,,,,,,,,
FRAIL-157,20956842,frailty_score,,,,,,,,,,,,,,,,
FRAIL-157,20956842,gait_speed,,,,,,,,,,,,,,,,
FRAIL-157,20956842,sppb,,,,,,,,,,,,,,,,
FRAIL-157,20956842,grip_strength,,,,,,,,,,,,,,,,
FRAIL-157,20956842,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-157,20956842,falls,,,,,,,,,,,,,,,,
FRAIL-157,20956842,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-157,20956842,adherence,,,,,,,,,,,,,,,,
FRAIL-157,20956842,dropout,,,,,,,,,,,,,,,,
FRAIL-157,20956842,adverse_events,,,,,,,,,,,,,,,,
FRAIL-158,20171455,frailty_status,,,,,,,,,,,,,,,,
FRAIL-158,20171455,frailty_score,,,,,,,,,,,,,,,,
FRAIL-158,20171455,gait_speed,,,,,,,,,,,,,,,,
FRAIL-158,20171455,sppb,,,,,,,,,,,,,,,,
FRAIL-158,20171455,grip_strength,,,,,,,,,,,,,,,,
FRAIL-158,20171455,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-158,20171455,falls,,,,,,,,,,,,,,,,
FRAIL-158,20171455,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-158,20171455,adherence,,,,,,,,,,,,,,,,
FRAIL-158,20171455,dropout,,,,,,,,,,,,,,,,
FRAIL-158,20171455,adverse_events,,,,,,,,,,,,,,,,
FRAIL-159,20044155,frailty_status,,,,,,,,,,,,,,,,
FRAIL-159,20044155,frailty_score,,,,,,,,,,,,,,,,
FRAIL-159,20044155,gait_speed,,,,,,,,,,,,,,,,
FRAIL-159,20044155,sppb,,,,,,,,,,,,,,,,
FRAIL-159,20044155,grip_strength,,,,,,,,,,,,,,,,
FRAIL-159,20044155,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-159,20044155,falls,,,,,,,,,,,,,,,,
FRAIL-159,20044155,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-159,20044155,adherence,,,,,,,,,,,,,,,,
FRAIL-159,20044155,dropout,,,,,,,,,,,,,,,,
FRAIL-159,20044155,adverse_events,,,,,,,,,,,,,,,,
FRAIL-160,19394017,frailty_status,,,,,,,,,,,,,,,,
FRAIL-160,19394017,frailty_score,,,,,,,,,,,,,,,,
FRAIL-160,19394017,gait_speed,,,,,,,,,,,,,,,,
FRAIL-160,19394017,sppb,,,,,,,,,,,,,,,,
FRAIL-160,19394017,grip_strength,,,,,,,,,,,,,,,,
FRAIL-160,19394017,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-160,19394017,falls,,,,,,,,,,,,,,,,
FRAIL-160,19394017,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-160,19394017,adherence,,,,,,,,,,,,,,,,
FRAIL-160,19394017,dropout,,,,,,,,,,,,,,,,
FRAIL-160,19394017,adverse_events,,,,,,,,,,,,,,,,
FRAIL-161,18804874,frailty_status,,,,,,,,,,,,,,,,
FRAIL-161,18804874,frailty_score,,,,,,,,,,,,,,,,
FRAIL-161,18804874,gait_speed,,,,,,,,,,,,,,,,
FRAIL-161,18804874,sppb,,,,,,,,,,,,,,,,
FRAIL-161,18804874,grip_strength,,,,,,,,,,,,,,,,
FRAIL-161,18804874,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-161,18804874,falls,,,,,,,,,,,,,,,,
FRAIL-161,18804874,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-161,18804874,adherence,,,,,,,,,,,,,,,,
FRAIL-161,18804874,dropout,,,,,,,,,,,,,,,,
FRAIL-161,18804874,adverse_events,,,,,,,,,,,,,,,,
FRAIL-162,18608400,frailty_status,,,,,,,,,,,,,,,,
FRAIL-162,18608400,frailty_score,,,,,,,,,,,,,,,,
FRAIL-162,18608400,gait_speed,,,,,,,,,,,,,,,,
FRAIL-162,18608400,sppb,,,,,,,,,,,,,,,,
FRAIL-162,18608400,grip_strength,,,,,,,,,,,,,,,,
FRAIL-162,18608400,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-162,18608400,falls,,,,,,,,,,,,,,,,
FRAIL-162,18608400,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-162,18608400,adherence,,,,,,,,,,,,,,,,
FRAIL-162,18608400,dropout,,,,,,,,,,,,,,,,
FRAIL-162,18608400,adverse_events,,,,,,,,,,,,,,,,
FRAIL-163,18431084,frailty_status,,,,,,,,,,,,,,,,
FRAIL-163,18431084,frailty_score,,,,,,,,,,,,,,,,
FRAIL-163,18431084,gait_speed,,,,,,,,,,,,,,,,
FRAIL-163,18431084,sppb,,,,,,,,,,,,,,,,
FRAIL-163,18431084,grip_strength,,,,,,,,,,,,,,,,
FRAIL-163,18431084,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-163,18431084,falls,,,,,,,,,,,,,,,,
FRAIL-163,18431084,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-163,18431084,adherence,,,,,,,,,,,,,,,,
FRAIL-163,18431084,dropout,,,,,,,,,,,,,,,,
FRAIL-163,18431084,adverse_events,,,,,,,,,,,,,,,,
FRAIL-164,17624483,frailty_status,,,,,,,,,,,,,,,,
FRAIL-164,17624483,frailty_score,,,,,,,,,,,,,,,,
FRAIL-164,17624483,gait_speed,,,,,,,,,,,,,,,,
FRAIL-164,17624483,sppb,,,,,,,,,,,,,,,,
FRAIL-164,17624483,grip_strength,,,,,,,,,,,,,,,,
FRAIL-164,17624483,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-164,17624483,falls,,,,,,,,,,,,,,,,
FRAIL-164,17624483,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-164,17624483,adherence,,,,,,,,,,,,,,,,
FRAIL-164,17624483,dropout,,,,,,,,,,,,,,,,
FRAIL-164,17624483,adverse_events,,,,,,,,,,,,,,,,
FRAIL-165,16813773,frailty_status,,,,,,,,,,,,,,,,
FRAIL-165,16813773,frailty_score,,,,,,,,,,,,,,,,
FRAIL-165,16813773,gait_speed,,,,,,,,,,,,,,,,
FRAIL-165,16813773,sppb,,,,,,,,,,,,,,,,
FRAIL-165,16813773,grip_strength,,,,,,,,,,,,,,,,
FRAIL-165,16813773,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-165,16813773,falls,,,,,,,,,,,,,,,,
FRAIL-165,16813773,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-165,16813773,adherence,,,,,,,,,,,,,,,,
FRAIL-165,16813773,dropout,,,,,,,,,,,,,,,,
FRAIL-165,16813773,adverse_events,,,,,,,,,,,,,,,,
FRAIL-166,16636211,frailty_status,,,,,,,,,,,,,,,,
FRAIL-166,16636211,frailty_score,,,,,,,,,,,,,,,,
FRAIL-166,16636211,gait_speed,,,,,,,,,,,,,,,,
FRAIL-166,16636211,sppb,,,,,,,,,,,,,,,,
FRAIL-166,16636211,grip_strength,,,,,,,,,,,,,,,,
FRAIL-166,16636211,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-166,16636211,falls,,,,,,,,,,,,,,,,
FRAIL-166,16636211,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-166,16636211,adherence,,,,,,,,,,,,,,,,
FRAIL-166,16636211,dropout,,,,,,,,,,,,,,,,
FRAIL-166,16636211,adverse_events,,,,,,,,,,,,,,,,
FRAIL-167,16510864,frailty_status,,,,,,,,,,,,,,,,
FRAIL-167,16510864,frailty_score,,,,,,,,,,,,,,,,
FRAIL-167,16510864,gait_speed,,,,,,,,,,,,,,,,
FRAIL-167,16510864,sppb,,,,,,,,,,,,,,,,
FRAIL-167,16510864,grip_strength,,,,,,,,,,,,,,,,
FRAIL-167,16510864,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-167,16510864,falls,,,,,,,,,,,,,,,,
FRAIL-167,16510864,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-167,16510864,adherence,,,,,,,,,,,,,,,,
FRAIL-167,16510864,dropout,,,,,,,,,,,,,,,,
FRAIL-167,16510864,adverse_events,,,,,,,,,,,,,,,,
FRAIL-168,15241748,frailty_status,,,,,,,,,,,,,,,,
FRAIL-168,15241748,frailty_score,,,,,,,,,,,,,,,,
FRAIL-168,15241748,gait_speed,,,,,,,,,,,,,,,,
FRAIL-168,15241748,sppb,,,,,,,,,,,,,,,,
FRAIL-168,15241748,grip_strength,,,,,,,,,,,,,,,,
FRAIL-168,15241748,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-168,15241748,falls,,,,,,,,,,,,,,,,
FRAIL-168,15241748,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-168,15241748,adherence,,,,,,,,,,,,,,,,
FRAIL-168,15241748,dropout,,,,,,,,,,,,,,,,
FRAIL-168,15241748,adverse_events,,,,,,,,,,,,,,,,
FRAIL-169,14687360,frailty_status,,,,,,,,,,,,,,,,
FRAIL-169,14687360,frailty_score,,,,,,,,,,,,,,,,
FRAIL-169,14687360,gait_speed,,,,,,,,,,,,,,,,
FRAIL-169,14687360,sppb,,,,,,,,,,,,,,,,
FRAIL-169,14687360,grip_strength,,,,,,,,,,,,,,,,
FRAIL-169,14687360,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-169,14687360,falls,,,,,,,,,,,,,,,,
FRAIL-169,14687360,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-169,14687360,adherence,,,,,,,,,,,,,,,,
FRAIL-169,14687360,dropout,,,,,,,,,,,,,,,,
FRAIL-169,14687360,adverse_events,,,,,,,,,,,,,,,,
FRAIL-170,12588571,frailty_status,,,,,,,,,,,,,,,,
FRAIL-170,12588571,frailty_score,,,,,,,,,,,,,,,,
FRAIL-170,12588571,gait_speed,,,,,,,,,,,,,,,,
FRAIL-170,12588571,sppb,,,,,,,,,,,,,,,,
FRAIL-170,12588571,grip_strength,,,,,,,,,,,,,,,,
FRAIL-170,12588571,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-170,12588571,falls,,,,,,,,,,,,,,,,
FRAIL-170,12588571,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-170,12588571,adherence,,,,,,,,,,,,,,,,
FRAIL-170,12588571,dropout,,,,,,,,,,,,,,,,
FRAIL-170,12588571,adverse_events,,,,,,,,,,,,,,,,
FRAIL-171,12448161,frailty_status,,,,,,,,,,,,,,,,
FRAIL-171,12448161,frailty_score,,,,,,,,,,,,,,,,
FRAIL-171,12448161,gait_speed,,,,,,,,,,,,,,,,
FRAIL-171,12448161,sppb,,,,,,,,,,,,,,,,
FRAIL-171,12448161,grip_strength,,,,,,,,,,,,,,,,
FRAIL-171,12448161,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-171,12448161,falls,,,,,,,,,,,,,,,,
FRAIL-171,12448161,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-171,12448161,adherence,,,,,,,,,,,,,,,,
FRAIL-171,12448161,dropout,,,,,,,,,,,,,,,,
FRAIL-171,12448161,adverse_events,,,,,,,,,,,,,,,,
FRAIL-172,12171453,frailty_status,,,,,,,,,,,,,,,,
FRAIL-172,12171453,frailty_score,,,,,,,,,,,,,,,,
FRAIL-172,12171453,gait_speed,,,,,,,,,,,,,,,,
FRAIL-172,12171453,sppb,,,,,,,,,,,,,,,,
FRAIL-172,12171453,grip_strength,,,,,,,,,,,,,,,,
FRAIL-172,12171453,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-172,12171453,falls,,,,,,,,,,,,,,,,
FRAIL-172,12171453,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-172,12171453,adherence,,,,,,,,,,,,,,,,
FRAIL-172,12171453,dropout,,,,,,,,,,,,,,,,
FRAIL-172,12171453,adverse_events,,,,,,,,,,,,,,,,
FRAIL-173,11427784,frailty_status,,,,,,,,,,,,,,,,
FRAIL-173,11427784,frailty_score,,,,,,,,,,,,,,,,
FRAIL-173,11427784,gait_speed,,,,,,,,,,,,,,,,
FRAIL-173,11427784,sppb,,,,,,,,,,,,,,,,
FRAIL-173,11427784,grip_strength,,,,,,,,,,,,,,,,
FRAIL-173,11427784,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-173,11427784,falls,,,,,,,,,,,,,,,,
FRAIL-173,11427784,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-173,11427784,adherence,,,,,,,,,,,,,,,,
FRAIL-173,11427784,dropout,,,,,,,,,,,,,,,,
FRAIL-173,11427784,adverse_events,,,,,,,,,,,,,,,,
FRAIL-174,11387588,frailty_status,,,,,,,,,,,,,,,,
FRAIL-174,11387588,frailty_score,,,,,,,,,,,,,,,,
FRAIL-174,11387588,gait_speed,,,,,,,,,,,,,,,,
FRAIL-174,11387588,sppb,,,,,,,,,,,,,,,,
FRAIL-174,11387588,grip_strength,,,,,,,,,,,,,,,,
FRAIL-174,11387588,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-174,11387588,falls,,,,,,,,,,,,,,,,
FRAIL-174,11387588,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-174,11387588,adherence,,,,,,,,,,,,,,,,
FRAIL-174,11387588,dropout,,,,,,,,,,,,,,,,
FRAIL-174,11387588,adverse_events,,,,,,,,,,,,,,,,
FRAIL-175,10968301,frailty_status,,,,,,,,,,,,,,,,
FRAIL-175,10968301,frailty_score,,,,,,,,,,,,,,,,
FRAIL-175,10968301,gait_speed,,,,,,,,,,,,,,,,
FRAIL-175,10968301,sppb,,,,,,,,,,,,,,,,
FRAIL-175,10968301,grip_strength,,,,,,,,,,,,,,,,
FRAIL-175,10968301,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-175,10968301,falls,,,,,,,,,,,,,,,,
FRAIL-175,10968301,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-175,10968301,adherence,,,,,,,,,,,,,,,,
FRAIL-175,10968301,dropout,,,,,,,,,,,,,,,,
FRAIL-175,10968301,adverse_events,,,,,,,,,,,,,,,,
FRAIL-176,10896013,frailty_status,,,,,,,,,,,,,,,,
FRAIL-176,10896013,frailty_score,,,,,,,,,,,,,,,,
FRAIL-176,10896013,gait_speed,,,,,,,,,,,,,,,,
FRAIL-176,10896013,sppb,,,,,,,,,,,,,,,,
FRAIL-176,10896013,grip_strength,,,,,,,,,,,,,,,,
FRAIL-176,10896013,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-176,10896013,falls,,,,,,,,,,,,,,,,
FRAIL-176,10896013,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-176,10896013,adherence,,,,,,,,,,,,,,,,
FRAIL-176,10896013,dropout,,,,,,,,,,,,,,,,
FRAIL-176,10896013,adverse_events,,,,,,,,,,,,,,,,
FRAIL-177,10496549,frailty_status,,,,,,,,,,,,,,,,
FRAIL-177,10496549,frailty_score,,,,,,,,,,,,,,,,
FRAIL-177,10496549,gait_speed,,,,,,,,,,,,,,,,
FRAIL-177,10496549,sppb,,,,,,,,,,,,,,,,
FRAIL-177,10496549,grip_strength,,,,,,,,,,,,,,,,
FRAIL-177,10496549,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-177,10496549,falls,,,,,,,,,,,,,,,,
FRAIL-177,10496549,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-177,10496549,adherence,,,,,,,,,,,,,,,,
FRAIL-177,10496549,dropout,,,,,,,,,,,,,,,,
FRAIL-177,10496549,adverse_events,,,,,,,,,,,,,,,,
FRAIL-178,10462167,frailty_status,,,,,,,,,,,,,,,,
FRAIL-178,10462167,frailty_score,,,,,,,,,,,,,,,,
FRAIL-178,10462167,gait_speed,,,,,,,,,,,,,,,,
FRAIL-178,10462167,sppb,,,,,,,,,,,,,,,,
FRAIL-178,10462167,grip_strength,,,,,,,,,,,,,,,,
FRAIL-178,10462167,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-178,10462167,falls,,,,,,,,,,,,,,,,
FRAIL-178,10462167,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-178,10462167,adherence,,,,,,,,,,,,,,,,
FRAIL-178,10462167,dropout,,,,,,,,,,,,,,,,
FRAIL-178,10462167,adverse_events,,,,,,,,,,,,,,,,
FRAIL-179,8617895,frailty_status,,,,,,,,,,,,,,,,
FRAIL-179,8617895,frailty_score,,,,,,,,,,,,,,,,
FRAIL-179,8617895,gait_speed,,,,,,,,,,,,,,,,
FRAIL-179,8617895,sppb,,,,,,,,,,,,,,,,
FRAIL-179,8617895,grip_strength,,,,,,,,,,,,,,,,
FRAIL-179,8617895,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-179,8617895,falls,,,,,,,,,,,,,,,,
FRAIL-179,8617895,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-179,8617895,adherence,,,,,,,,,,,,,,,,
FRAIL-179,8617895,dropout,,,,,,,,,,,,,,,,
FRAIL-179,8617895,adverse_events,,,,,,,,,,,,,,,,
