source,source_stream,query,record_id,title,abstract,authors,year,journal,doi,pmid,pmcid,url,publication_type,is_preprint,retrieved_at
europe_pmc,mixed,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),656a7af9bd5680f811f1a07608b1d3b2,Editorial: The crosstalk between metabolism and inflammation in aging and longevity.,,"Kumar S, Elmansi A, Noureldein M, Harper J.",2025,Front Endocrinol (Lausanne),10.3389/fendo.2025.1734527,41473235,PMC12745255,,editorial,False,2026-04-23T01:40:43
europe_pmc,mixed,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),8d57ff410f698ce1960fab05f980d2d5,"Antioxidant enzymes, oxidative stress, and physiological aging markers in Drosophila melanogaster (Diptera: Drosophilidae): a systematic review with translational perspectives.",,"Savić A, Šipovac M, Novaković A, Vasiljević L, Palangetić M.",2026,J Insect Sci,10.1093/jisesa/ieag020,41873818,PMC13010287,,systematic review; review-article; journal article,False,2026-04-23T01:40:43
europe_pmc,mixed,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),57ed3daceed7ac3bbda0506404bc3bfa,Multi-Model Longevity Assays Reveal Lifespan- and Healthspan-Promoting Effects of Bacillus subtilis WTC019,,"Zheng N, Fan Z, Diao Y, Li X, Zhang Y, Shi B, Li J, Ju S.",2026,Microorganisms,,,PMC12943744,,research-article; journal article,False,2026-04-23T01:40:43
europe_pmc,mixed,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),5463bfd052a9269fd800b953d0fefdac,"Public Views towards Lifespan, Healthspan, and Healthy Longevity Medicine in Singapore: A Qualitative Study from the Healthy Longevity (HELO) Initiatives.",,"Wang B, Szücs A, Sandalova E, Lim ZM, Horberg EJ, O'Keefe PA, Island L, Rosenthal S, Maier AB.",2025,Gerontology,10.1159/000548994,41105565,PMC12705083,,research-article; journal article,False,2026-04-23T01:40:43
europe_pmc,mixed,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),a2f52a81d17d73eecb0327bf8a60ffe4,Molecular mechanisms underlying the lifespan and healthspan benefits of dietary restriction across species.,,"Fan J, Xu Y.",2026,Front Genet,10.3389/fgene.2026.1771707,41695773,PMC12900492,,review-article; review; journal article,False,2026-04-23T01:40:43
europe_pmc,mixed,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),79fed49adca8f9cf5b4d00e580abe8a5,Modulation of Serine Metabolism Improves Health and Longevity in Drosophila Melanogaster,,,2025,Innov Aging,,,PMC12761789,,abstract,False,2026-04-23T01:40:43
europe_pmc,mixed,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),295ea34ef7cff88bf20bed88b7c2201f,The pursuit of understanding human longevity.,,"Kordowitzki P, Ying K.",2026,NPJ Aging,10.1038/s41514-026-00339-z,41644533,PMC12876948,,letter,False,2026-04-23T01:40:43
europe_pmc,mixed,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),b424b1c5fd837d176b6640ad75f411e9,Natural longevity modulator: aging modulatory effects of Eurycoma longifolia Jack polysaccharides in C. elegans and D. melanogaster.,,"Liu Y, Wang H, Wu R, Tian Y, Meng X.",2026,Biogerontology,10.1007/s10522-026-10420-5,41954810,,,journal article,False,2026-04-23T01:40:43
europe_pmc,mixed,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),5bf4d219f05b9a068152f30b06087163,"Sempreverdità (evergreen vitality): a resilience-based, trajectory-oriented extension of healthy ageing.",,"Andreucci DM, Boccardi V.",2026,Aging Clin Exp Res,10.1007/s40520-026-03397-1,41984115,PMC13083406,,editorial,False,2026-04-23T01:40:43
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),315f953b41eccae42fc57bc99f964a04,Rethinking Ageing Research: From Lifespan to Healthspan,,Mather Karen A.; Revelas Mary,2025,Ageing and Longevity Research,10.53941/alr.2025.100006,,,https://doi.org/10.53941/alr.2025.100006,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),5330b18314b93ffcb6307060c6562046,Beyond lifespan and healthspan: a biological framework for experienced longevity,,Liubertas Tomas,2026,Frontiers in Aging Neuroscience,10.3389/fnagi.2026.1815030,,,https://doi.org/10.3389/fnagi.2026.1815030,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),3e14d5a2b3a415e7af59ae7898c26a03,Lifespan Versus Healthspan,,Le Bourg Eric,2020,Healthy Ageing and Longevity,10.1007/978-3-030-52663-4_25,,,https://doi.org/10.1007/978-3-030-52663-4_25,book-chapter,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),ea60a964f674cb0b9a5a01f3d651c821,Influences of Germline Cells on Organismal Lifespan and Healthspan,,Amrit Francis R. G.; Ghazi Arjumand,2017,Healthy Ageing and Longevity,10.1007/978-3-319-44703-2_6,,,https://doi.org/10.1007/978-3-319-44703-2_6,book-chapter,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),8baa6cc44d54812562179db7698f2346,"Whole Health, Wellness and Longevity",,Gallagher-Seaman Mary,2023,International Perspectives on Aging,10.1007/978-3-031-30915-1_12,,,https://doi.org/10.1007/978-3-031-30915-1_12,book-chapter,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),792d77ab957108c1b7f24c1954c9515d,The Genetics of Exceptional Longevity in Humans and Relevance to Healthy Aging,,Mitchell Braxton D.,2023,International Perspectives on Aging,10.1007/978-3-031-30915-1_3,,,https://doi.org/10.1007/978-3-031-30915-1_3,book-chapter,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),5749360aea07e975c3cd662ca5700be8,"Religion, Spirituality and Longevity",,Cook Jeni; Gudmundsen Caitlyn; Furr Ray,2023,International Perspectives on Aging,10.1007/978-3-031-30915-1_11,,,https://doi.org/10.1007/978-3-031-30915-1_11,book-chapter,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),d85a60863fcb652c4a9b2eb824b0234c,"SRN-901, a Novel Longevity Drug, Extends Lifespan and Healthspan by Targeting Multiple Aging Pathways",,Weiss Brett; Miranda Daniel; Arrazati Dylan; Cao Rui; Chen Jiaqi; Liu Yongzheng; Brown David; Marshall George,2026,"Drug Design, Development and Therapy",10.2147/dddt.s594895,,,https://doi.org/10.2147/dddt.s594895,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),6f4a8d14812bc92179d32a1a6d7aa2b0,Pace of aging matters for healthspan and lifespan in older adults,,,2025,Nature Aging,10.1038/s43587-025-00903-4,,,https://doi.org/10.1038/s43587-025-00903-4,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),ba0e6d588e0e7d0363b3ff9ddc56c3cb,Momordica charantia Extract Treatment Extends the Healthy Lifespan of Aging Mice via the Bitter Taste Receptor/mTOR Pathway,,Hiramoto Keiichi; Oikawa Hirotaka,2024,Journal of Ageing and Longevity,10.3390/jal4040021,,,https://doi.org/10.3390/jal4040021,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),3fad3345947871be29e08f23be520a06,Mitochondrial and sex steroid hormone crosstalk during aging,,Velarde Michael C,2014,Longevity &amp; Healthspan,10.1186/2046-2395-3-2,,,https://doi.org/10.1186/2046-2395-3-2,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),0ab8c648ee955cf9b92339e06d788334,Metformin treatment of diverse Caenorhabditis species reveals the importance of genetic background in longevity and healthspan extension outcomes,,,2022,Aging Cell,10.1111/acel.13093,,,https://doi.org/10.1111/acel.13093,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),41117a1d35d87dbcfa89532d3381564b,Making heads or tails of mitochondrial membranes in longevity and aging: a role for comparative studies,,Valencak Teresa G; Azzu Vian,2014,Longevity &amp; Healthspan,10.1186/2046-2395-3-3,,,https://doi.org/10.1186/2046-2395-3-3,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),838a52a0eb8d506983b621ed1d362460,Feasibility Analysis of Mainstream Aging Theories and Intervention,,Huang Bilu,2026,Ageing and Longevity Research,10.53941/alr.2026.100001,,,https://doi.org/10.53941/alr.2026.100001,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),36652945bbd9336b96bc65f999e42e1d,Pro-longevity compounds extend <i>Caenorhabditis elegans</i> male lifespan and reproductive healthspan,,Al-Saadi Rose S.; Phillips Patrick C.,,,10.1101/2025.06.29.662228,,,https://doi.org/10.1101/2025.06.29.662228,posted-content,True,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),13c254abb60fdfede5aa5921424ad4bd,"Oral Health and Longevity Geriatric Dentistry, Care Pathways, Oral Health Epidemiology",,Cartier Pierre M.,2023,International Perspectives on Aging,10.1007/978-3-031-30915-1_13,,,https://doi.org/10.1007/978-3-031-30915-1_13,book-chapter,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),dc74cf483cbf14199f34353b911a9116,Systems integrity in health and aging - an animal model approach,,Oostindjer Marije; Amdam Gro V,2013,Longevity &amp; Healthspan,10.1186/2046-2395-2-2,,,https://doi.org/10.1186/2046-2395-2-2,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),88f4601284b3885a2fa9c99829bdb45e,Healthspan versus lifespan: The vital role of muscle in successful aging,,Lees Matthew,,,10.64628/aam.apccjj4fp,,,https://doi.org/10.64628/aam.apccjj4fp,posted-content,True,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),15177b828dd142021e352426b3bd07a5,The Journal of Ageing and Longevity: Taking a Holistic View of the Human Healthspan,,Tully Mark A.; Pawelec Graham P.,2021,Journal of Ageing and Longevity,10.3390/jal1010001,,,https://doi.org/10.3390/jal1010001,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),260629e671f506a6d46a6b1439768d48,Blocking IL-11 improves healthspan and lifespan in mice,,Walters Hannah,2024,Nature Aging,10.1038/s43587-024-00699-9,,,https://doi.org/10.1038/s43587-024-00699-9,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),f4fabd729ef3a5987de94a2f8dfc34da,Pro-longevity compounds extend Caenorhabditis elegans male lifespan and reproductive healthspan,,Al-Saadi Rose S.; Phillips Patrick C.,2026,GeroScience,10.1007/s11357-026-02144-8,,,https://doi.org/10.1007/s11357-026-02144-8,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),705db14aeb4456fe785179db48c862fa,Mitochondrial oxidative stress in aging and healthspan,,Dai Dao-Fu; Chiao Ying Ann; Marcinek David J; Szeto Hazel H; Rabinovitch Peter S,2014,Longevity &amp; Healthspan,10.1186/2046-2395-3-6,,,https://doi.org/10.1186/2046-2395-3-6,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),29171208a5e8a50c819aeccd1f9756a7,From Lifespan to Healthspan: Integrating Nutrition and Physical Activity in Healthy Ageing,,Sołtysik Bartłomiej K.,2026,Nutrients,10.3390/nu18030528,,,https://doi.org/10.3390/nu18030528,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),0b5c4c8a1bbbea7c88e5534f5410b96f,Longevity – preventive medicine across the lifespan to enhance healthy ageing,,Siow Richard C.; Sagner Michael,2025,Longevity,10.1080/30653495.2025.2608555,,,https://doi.org/10.1080/30653495.2025.2608555,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),e1f3e10150f8b83188df71f53ea1362d,Unlocking the biochemical secrets of longevity: balancing healthspan and lifespan,,Viña Jose; Borrás Consuelo,2024,FEBS Letters,10.1002/1873-3468.14963,,,https://doi.org/10.1002/1873-3468.14963,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),e112d66309ebfb18ed81502a160752c8,Contributions to Longevity and Well-being from Nature,,Shappell Antoinette V.; Burnett Kelly A.; Gartland Sean H.,2023,International Perspectives on Aging,10.1007/978-3-031-30915-1_14,,,https://doi.org/10.1007/978-3-031-30915-1_14,book-chapter,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),29774002e108beb39288a945e441312d,"Decoding ageing: Handan Melike Dönertaş on microbiomes, AI and improving lifespan and healthspan",,,2024,Communications Biology,10.1038/s42003-024-07246-7,,,https://doi.org/10.1038/s42003-024-07246-7,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),7176a69d83b4c8b520438eddc0f0547d,The role of mitochondria in longevity and healthspan,,Brand Martin D,2014,Longevity &amp; Healthspan,10.1186/2046-2395-3-7,,,https://doi.org/10.1186/2046-2395-3-7,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),e500cb8c518cd6eed3984f6eabaa34e9,Isoleucine dietary restriction boosts healthspan and longevity in mice,,Aman Yahyah,2023,Nature Aging,10.1038/s43587-023-00547-2,,,https://doi.org/10.1038/s43587-023-00547-2,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),f08da41d010341a2989e6430b16d84b5,Telomerase activation: A potential key modulator for human healthspan and longevity,,Boccardi Virginia; Paolisso Giuseppe,2014,Ageing Research Reviews,10.1016/j.arr.2013.12.006,,,https://doi.org/10.1016/j.arr.2013.12.006,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),e9ed02ecd580b1121040708eb228d3c2,ADIPOCYTE-DERIVED FACTORS: IMPACT ON HEALTHSPAN AND LIFESPAN,,Scherer Philipp,2022,Innovation in Aging,10.1093/geroni/igac059.1264,,,https://doi.org/10.1093/geroni/igac059.1264,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),bdbd5ba54bf79594c8a83f88db516106,Translating longevity research into healthspan,,Lithgow Gordon J; Lord Janet M; Kirkland James L,2012,Longevity &amp; Healthspan,10.1186/2046-2395-1-1,,,https://doi.org/10.1186/2046-2395-1-1,journal-article,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),843f9ce14313893aec14dfa5d9d0a817,Faculty Opinions recommendation of Uncoupling lifespan and healthspan in Caenorhabditis elegans longevity mutants.,,Flatt Thomas,2015,Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature,10.3410/f.725298398.793504482,,,https://doi.org/10.3410/f.725298398.793504482,dataset,False,2026-04-23T01:40:44
crossref,bibliographic,(aging OR ageing OR longevity OR healthspan OR lifespan) AND (intervention OR trial OR treatment OR therapy),f3c8d94785c5fdf1c9ceb78cd8665ec2,Faculty Opinions recommendation of Uncoupling lifespan and healthspan in Caenorhabditis elegans longevity mutants.,,Melov Simon,2016,Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature,10.3410/f.725298398.793516983,,,https://doi.org/10.3410/f.725298398.793516983,dataset,False,2026-04-23T01:40:44
