source,source_stream,query,record_id,title,abstract,authors,year,journal,doi,pmid,pmcid,url,publication_type,is_preprint,retrieved_at,dedup_key,title_norm,screen_label,screen_confidence,exclusion_reason,intervention_classes,outcome_terms,evidence_model,retrieval_status,retrieval_note
europe_pmc,mixed,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",c2ff664347a330442c7913d8199a5f0b,Young blood-mediated cerebromicrovascular rejuvenation through heterochronic parabiosis: enhancing blood-brain barrier integrity and capillarization in the aged mouse brain.,,"Gulej R, Nyúl-Tóth Á, Csik B, Patai R, Petersen B, Negri S, Chandragiri SS, Shanmugarama S, Mukli P, Yabluchanskiy A, Conley S, Huffman D, Tarantini S, Csiszar A, Ungvari Z.",2024.0,Geroscience,10.1007/s11357-024-01154-8,38727872.0,PMC11336025,,research-article; journal article,False,2026-04-23T01:41:56,doi:10.1007/s11357-024-01154-8,young blood mediated cerebromicrovascular rejuvenation through heterochronic parabiosis enhancing blood brain barrier integrity and capillarization in the aged mouse brain,uncertain,0.55,needs_full_text_or_abstract,controversial,rejuvenation,animal,retrieved_open_metadata,PMC full text likely available
europe_pmc,mixed,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",4e6e70cccb2ef1b5b76e66346859f771,"Impacts of systemic milieu on cerebrovascular and brain aging: insights from heterochronic parabiosis, blood exchange, and plasma transfer experiments.",,"Gulej R, Patai R, Ungvari A, Kallai A, Tarantini S, Yabluchanskiy A, Huffman DM, Conboy MJ, Conboy IM, Kivimäki M, Csiszar A, Ungvari Z.",2025.0,Geroscience,10.1007/s11357-025-01657-y,40407975.0,PMC12635022,,review-article; review; journal article,False,2026-04-23T01:41:56,doi:10.1007/s11357-025-01657-y,impacts of systemic milieu on cerebrovascular and brain aging insights from heterochronic parabiosis blood exchange and plasma transfer experiments,uncertain,0.45,ageing_outcome_unclear,controversial,,human,retrieved_open_metadata,PMC full text likely available
europe_pmc,mixed,"(aging OR ageing OR healthspan OR lifespan) AND (""caloric restriction"" OR ""dietary restriction"" OR fasting)",184fb9801a6890b9fd66eca8e5793391,Glucagon receptor signaling is indispensable for the healthspan effects of caloric restriction in aging male mice.,,"Bruner KR, Byington IR, Marx TJ, Vasileva A, Fletcher T, Ghimire S, Zappia IJ, Shaju Y, Zeng J, Wachsmuth HR, Carlyon TW, Besselsen DG, Drucker DJ, Duca FA, Stern JH.",2026.0,Geroscience,10.1007/s11357-025-01899-w,40993467.0,PMC12972411,,research-article; journal article,False,2026-04-23T01:41:04,doi:10.1007/s11357-025-01899-w,glucagon receptor signaling is indispensable for the healthspan effects of caloric restriction in aging male mice,uncertain,0.55,needs_full_text_or_abstract,caloric_restriction,healthspan,animal,retrieved_open_metadata,PMC full text likely available
crossref,bibliographic,"(aging OR ageing OR healthspan OR frailty) AND (exercise OR ""physical activity"" OR ""resistance training"")",2d1ee71b206e7eef4e768c5b7bc6090b,Safety of resistance training in the elderly,,Sagiv Michael,2009.0,European Review of Aging and Physical Activity,10.1007/s11556-009-0047-8,,,https://doi.org/10.1007/s11556-009-0047-8,journal-article,False,2026-04-23T01:41:16,doi:10.1007/s11556-009-0047-8,safety of resistance training in the elderly,uncertain,0.45,ageing_outcome_unclear,exercise,,unclear,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR healthspan OR frailty) AND (exercise OR ""physical activity"" OR ""resistance training"")",19d24e138284282d3ef08d46477d5e91,Effects of Resistance Exercise Training on Cognitive Function and Physical Performance in Cognitive Frailty: A Randomized Controlled Trial,,Yoon D.H.; Lee Jun-Young; Song Wook,2018.0,"The Journal of nutrition, health and aging",10.1007/s12603-018-1090-9,,,https://doi.org/10.1007/s12603-018-1090-9,journal-article,False,2026-04-23T01:41:16,doi:10.1007/s12603-018-1090-9,effects of resistance exercise training on cognitive function and physical performance in cognitive frailty a randomized controlled trial,include,0.75,,exercise,frailty,human,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",8d690268641c78517b687c0b8744d4cc,NAD+ Precursors Nicotinamide Mononucleotide (NMN) and Nicotinamide Riboside (NR): Potential Dietary Contribution to Health,,Alegre Gabriela Fabiana Soares; Pastore Glaucia Maria,2023.0,Current Nutrition Reports,10.1007/s13668-023-00475-y,,,https://doi.org/10.1007/s13668-023-00475-y,journal-article,False,2026-04-23T01:41:30,doi:10.1007/s13668-023-00475-y,nad precursors nicotinamide mononucleotide nmn and nicotinamide riboside nr potential dietary contribution to health,uncertain,0.45,ageing_outcome_unclear,nad_sirtuin,,unclear,link_available,Full text link or landing page available
europe_pmc,mixed,"(aging OR ageing OR healthspan OR frailty) AND (exercise OR ""physical activity"" OR ""resistance training"")",dbdcb3db79ab51e690534cf87260511d,Recommendations from the European interdisciplinary council on ageing on physical activity and diet for mental health conditions in older adults.,,"Veronese N, Gianfredi V, Smith L, Al-Daghri N, Barratt J, Beaudart C, Bellelli G, Bruyère O, Diaz-Ponce AM, Demurtas J, Firth J, Frederiksen KS, Karpenko O, Limongi F, Petrovic M, Prokopidis K, Reginster JY, Rizzoli R, Ramalho R, Sabico S, Schuch FB, Schlögl M, Shenkin SD, Sieber C, Solmi M, Soysal P, Stubbs B, Yang L, Zanetti M, Maggi S.",2026.0,Aging Clin Exp Res,10.1007/s40520-025-03315-x,41636947.0,PMC12917028,,review-article; review; journal article,False,2026-04-23T01:41:13,doi:10.1007/s40520-025-03315-x,recommendations from the european interdisciplinary council on ageing on physical activity and diet for mental health conditions in older adults,uncertain,0.45,ageing_outcome_unclear,exercise,,human,retrieved_open_metadata,PMC full text likely available
crossref,bibliographic,(aging OR ageing OR longevity OR frailty) AND (metformin OR rapamycin OR sirolimus OR mTOR),7f5fe273c4d63caaf8b299f1de6b1f91,Rapamycin (Sirolimus),,,,SpringerReference,10.1007/springerreference_36540,,,https://doi.org/10.1007/springerreference_36540,reference-entry,False,2026-04-23T01:41:23,doi:10.1007/springerreference_36540,rapamycin sirolimus,uncertain,0.45,ageing_outcome_unclear,rapamycin_mtor,,unclear,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",7d0b894e44d920531df996f6e63a55c7,Change of the hepatic cells in parabiosis between old and young rats,,Tauchi Hisashi; Hasegawa Katsumi,1977.0,Mechanisms of Ageing and Development,10.1016/0047-6374(77)90034-3,,,https://doi.org/10.1016/0047-6374(77)90034-3,journal-article,False,2026-04-23T01:41:58,doi:10.1016/0047-6374(77)90034-3,change of the hepatic cells in parabiosis between old and young rats,uncertain,0.45,ageing_outcome_unclear,controversial,,cellular,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",5392f7277fd93a063d543b6efd7feb65,Changes in hepatic cell mitochondria during parabiosis between old and young rats,,Tauchi Hisashi; Sato Tsuneko,1980.0,Mechanisms of Ageing and Development,10.1016/0047-6374(80)90023-8,,,https://doi.org/10.1016/0047-6374(80)90023-8,journal-article,False,2026-04-23T01:41:58,doi:10.1016/0047-6374(80)90023-8,changes in hepatic cell mitochondria during parabiosis between old and young rats,uncertain,0.45,ageing_outcome_unclear,controversial,,cellular,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR healthspan OR frailty) AND (exercise OR ""physical activity"" OR ""resistance training"")",6b14080629539614e66b33c61a2f4b46,"Changes with aging, sex and physical exercise in murine natural killer activity and antibody-dependent cellular cytotoxicity",,FERRANDEZ M,1996.0,Mechanisms of Ageing and Development,10.1016/0047-6374(95)01679-1,,,https://doi.org/10.1016/0047-6374(95)01679-1,journal-article,False,2026-04-23T01:41:16,doi:10.1016/0047-6374(95)01679-1,changes with aging sex and physical exercise in murine natural killer activity and antibody dependent cellular cytotoxicity,uncertain,0.45,ageing_outcome_unclear,exercise,,animal,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR healthspan OR frailty) AND (exercise OR ""physical activity"" OR ""resistance training"")",8cef3248bcd025aba691610f3bc821b4,Influence of physical exercise on aging rats: I. Life-long exercise preserves patterns of spontaneous activity,,Skalicky Monika; Bubna-Littitz Hermann; Viidik Andrus,1996.0,Mechanisms of Ageing and Development,10.1016/0047-6374(96)01707-1,,,https://doi.org/10.1016/0047-6374(96)01707-1,journal-article,False,2026-04-23T01:41:16,doi:10.1016/0047-6374(96)01707-1,influence of physical exercise on aging rats i life long exercise preserves patterns of spontaneous activity,uncertain,0.45,ageing_outcome_unclear,exercise,,unclear,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR healthspan OR frailty) AND (exercise OR ""physical activity"" OR ""resistance training"")",33195a28289d803b3c87fd8323086b71,Influence of physical exercise on aging rats: II. Life-long exercise delays aging of tail tendon collagen,,Viidik Andrus; Nielsen Hanne Melgaard; Skalicky Monika,1996.0,Mechanisms of Ageing and Development,10.1016/0047-6374(96)01729-0,,,https://doi.org/10.1016/0047-6374(96)01729-0,journal-article,False,2026-04-23T01:41:16,doi:10.1016/0047-6374(96)01729-0,influence of physical exercise on aging rats ii life long exercise delays aging of tail tendon collagen,uncertain,0.45,ageing_outcome_unclear,exercise,,unclear,link_available,Full text link or landing page available
crossref,bibliographic,(aging OR ageing OR longevity OR frailty) AND (metformin OR rapamycin OR sirolimus OR mTOR),9978fb5ef32c4ed75611f6983b652958,"Mammalian Target of Rapamycin (mTOR), Aging, Neuroscience, and Their Association with Aging-Related Diseases",,Celebi-Birand Ergul Dilan; Karoglu Elif Tugce; Doldur-Balli Fusun; Adams Michelle M.,2016.0,Molecules to Medicine with mTOR,10.1016/b978-0-12-802733-2.00007-4,,,https://doi.org/10.1016/b978-0-12-802733-2.00007-4,book-chapter,False,2026-04-23T01:41:23,doi:10.1016/b978-0-12-802733-2.00007-4,mammalian target of rapamycin mtor aging neuroscience and their association with aging related diseases,uncertain,0.45,ageing_outcome_unclear,rapamycin_mtor,,unclear,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR healthspan) AND (microbiome OR probiotic OR ""fecal microbiota"")",ddfacac920b87364c5af7dcd0173c857,Fecal Microbiota and Probiotic Yogurt Intake,,Roy Denis,2017.0,Yogurt in Health and Disease Prevention,10.1016/b978-0-12-805134-4.00013-4,,,https://doi.org/10.1016/b978-0-12-805134-4.00013-4,book-chapter,False,2026-04-23T01:41:51,doi:10.1016/b978-0-12-805134-4.00013-4,fecal microbiota and probiotic yogurt intake,uncertain,0.45,ageing_outcome_unclear,microbiome,,unclear,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",74eb458d661f65129c2ac671d983517d,NAD+: a crucial regulator of sirtuin activity in aging,,Braidy Nady; Villalva Maria,2021.0,Sirtuin Biology in Medicine,10.1016/b978-0-12-814118-2.00008-2,,,https://doi.org/10.1016/b978-0-12-814118-2.00008-2,book-chapter,False,2026-04-23T01:41:30,doi:10.1016/b978-0-12-814118-2.00008-2,nad a crucial regulator of sirtuin activity in aging,uncertain,0.45,ageing_outcome_unclear,nad_sirtuin,,unclear,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR healthspan) AND (microbiome OR probiotic OR ""fecal microbiota"")",7bb48ba10287e92192e5a8b2d06f154f,Fecal Microbiome Transplantation: An Offhand Recipe for Microbiome Therapeutics,,Radhakrishanan Arathi; Kakkar Priyanka; Tandon Chanderdeep; Srivastav Rajpal,2022.0,Comprehensive Gut Microbiota,10.1016/b978-0-12-819265-8.00001-2,,,https://doi.org/10.1016/b978-0-12-819265-8.00001-2,book-chapter,False,2026-04-23T01:41:51,doi:10.1016/b978-0-12-819265-8.00001-2,fecal microbiome transplantation an offhand recipe for microbiome therapeutics,uncertain,0.45,ageing_outcome_unclear,microbiome,,unclear,link_available,Full text link or landing page available
crossref,bibliographic,(aging OR ageing OR senescence OR frailty) AND (senolytic OR senomorphic OR fisetin OR dasatinib OR quercetin),385536a5d008270d8ecfea4dde0276c6,"Senomorphic, senolytic, and rejuvenation therapies",,Zhu Xiang Yang; Lerman Lilach O.,2022.0,Regenerative Nephrology,10.1016/b978-0-12-823318-4.00025-1,,,https://doi.org/10.1016/b978-0-12-823318-4.00025-1,book-chapter,False,2026-04-23T01:41:38,doi:10.1016/b978-0-12-823318-4.00025-1,senomorphic senolytic and rejuvenation therapies,uncertain,0.55,needs_full_text_or_abstract,senolytics,rejuvenation,unclear,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR healthspan OR frailty) AND (exercise OR ""physical activity"" OR ""resistance training"")",6bd0c09b11be8cb37747c47a8c5caa2c,Physical activity and health in an ageing workforce,,CARLSON J,2004.0,Optimizing Exercise and Physical Activity in Older People,10.1016/b978-0-7506-5479-1.50007-8,,,https://doi.org/10.1016/b978-0-7506-5479-1.50007-8,book-chapter,False,2026-04-23T01:41:16,doi:10.1016/b978-0-7506-5479-1.50007-8,physical activity and health in an ageing workforce,uncertain,0.45,ageing_outcome_unclear,exercise,,unclear,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR healthspan OR lifespan) AND (""caloric restriction"" OR ""dietary restriction"" OR fasting)",47eca0186442ac0276ae739d32eb2f58,Mechanisms of the anti-aging action of caloric restriction,,Masoro Edward J.,2002.0,Caloric Restriction,10.1016/b978-044451162-1/50006-0,,,https://doi.org/10.1016/b978-044451162-1/50006-0,book-chapter,False,2026-04-23T01:41:06,doi:10.1016/b978-044451162-1/50006-0,mechanisms of the anti aging action of caloric restriction,uncertain,0.45,ageing_outcome_unclear,caloric_restriction,,unclear,link_available,Full text link or landing page available
crossref,bibliographic,"(aging OR ageing OR healthspan OR lifespan) AND (""caloric restriction"" OR ""dietary restriction"" OR fasting)",ed405fd72c366ced80e9735830e206ca,Evolution of the anti-aging action of caloric restriction,,Masoro Edward J.,2002.0,Caloric Restriction,10.1016/b978-044451162-1/50007-2,,,https://doi.org/10.1016/b978-044451162-1/50007-2,book-chapter,False,2026-04-23T01:41:06,doi:10.1016/b978-044451162-1/50007-2,evolution of the anti aging action of caloric restriction,uncertain,0.45,ageing_outcome_unclear,caloric_restriction,,unclear,link_available,Full text link or landing page available
crossref,bibliographic,(aging OR ageing OR senescence OR frailty) AND (senolytic OR senomorphic OR fisetin OR dasatinib OR quercetin),d94a10078f1538eb68cc2f1531065794,Senolytic and senomorphic interventions to defy senescence-associated mitochondrial dysfunction,,Nehlin Jan O.,2023.0,Advances in Protein Chemistry and Structural Biology,10.1016/bs.apcsb.2023.02.020,,,https://doi.org/10.1016/bs.apcsb.2023.02.020,book-chapter,False,2026-04-23T01:41:38,doi:10.1016/bs.apcsb.2023.02.020,senolytic and senomorphic interventions to defy senescence associated mitochondrial dysfunction,uncertain,0.55,needs_full_text_or_abstract,senolytics,senescence,unclear,link_available,Full text link or landing page available
europe_pmc,mixed,"(aging OR ageing OR healthspan OR lifespan) AND (""caloric restriction"" OR ""dietary restriction"" OR fasting)",6d249d58b0f57a8105d61b8ffde7a142,Diet quality and nutritional adequacy during a 2-year calorie restriction intervention: the Comprehensive Assessment of Long-Term Effects of Reducing Intake of Energy 2 trial.,,"Racette SB, Silver RE, Barry VG, DeGraff JJ, Gunning JA, Kebbe M, Gilhooly CH, Das SK.",2026.0,Am J Clin Nutr,10.1016/j.ajcnut.2025.101182,41475553.0,,,multicenter study; randomized controlled trial; journal article,False,2026-04-23T01:41:04,doi:10.1016/j.ajcnut.2025.101182,diet quality and nutritional adequacy during a 2 year calorie restriction intervention the comprehensive assessment of long term effects of reducing intake of energy 2 trial,uncertain,0.45,ageing_outcome_unclear,caloric_restriction,,human,abstract_or_metadata_only,No full text link captured
