source,source_id,doi,pmid,title,abstract,authors,year,journal,url,fetched_at,reviewer_1_decision,reviewer_1_reason,reviewer_2_decision,reviewer_2_reason,consensus,decision,reason
clinicaltrials,NCT04722315,,,Pilot Clinical Trial of Modified Atkins Diet for Kabuki Syndrome,Animal models of Kabuki syndrome have showed a reversal of the cognitive phenotype with ketogenic diet. Modified Atkins diet is safer and easier tolerated than full ketogenic diet and still has the histone deacetylase inhibition believed to be responsible for the cognitive improvement. This study aims to examine a small number of adults with Kabuki syndrome before and after 12 weeks on a modified Atkins diet to determine if there is any cognitive improvement and if the diet can be tolerated.,,2025.0,ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT04722315,2026-05-18T15:42:09Z,exclude,animal,exclude,animal,agree,exclude,animal
clinicaltrials,NCT05592093,,,An RCT Study to Investigate the Effect of Korean Red Ginseng for Middle-aged and Elderly Sub-health Population on Anti-oxidation,The objective of this study is to examine the effects and safety of Korean red ginseng capsule and placebo with middle-aged and elderly sub-health population.,,2024.0,ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT05592093,2026-05-18T15:42:09Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
clinicaltrials,NCT06347887,,,Clinical Validation of ColonAiQ (a Blood-based Assay Targeting Circulating Tumor DNA Methylation) for Colorectal Cancer Detection,"The DNA methylation targets in preoperative plasma samples of the subjects will be detected by the multi-gene methylation test (ColonAiQ), and the test accuracy will be evaluated by compared with the clinical diagnosis evidence.",,2024.0,ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT06347887,2026-05-18T15:42:09Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
clinicaltrials,NCT05243108,,,A Randomized Controlled Trial Study to Evaluated the Effect of Exogenous Nucleotides As an Anti-ageing Supplement in Older Adults (60-70 Years),"To investigate the effects of dietary nucleotides (NTs) as an anti-aging supplement, a clinical trial is carried as a randomized, double-blind, parallel design, placebo-controlled. A total of 120 subjects will be enrolled in the study, and they shall be randomly distributed between the two arms, NTs-treated, and placebo-control. They would be given several measurements, including physical examination, questionnaire survey, clinical and aging-related biomarkers tests at 0 (baseline), 2, and 4 months during the RCT.",,2023.0,ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT05243108,2026-05-18T15:42:09Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
clinicaltrials,NCT03679130,,,FitMum: Fitness for Good Health of Mother and Child,"A physically active lifestyle during pregnancy has potential to improve maternal and child health. However, less than four out of ten Danish pregnant women succeed to achieve 30 minutes of daily physical activity at moderate intensity as recommended by the Danish Health Authorities. This project investigates how to implement physical activity in pregnant women´s everyday life by testing the efficacy of two very different exercise programs on physical activity level during pregnancy.",,2022.0,ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT03679130,2026-05-18T15:42:09Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
clinicaltrials,NCT04687267,,,Gestione Conservativa di Lesioni CIN2 e Valutazione di Biomarcatori Indicativi di Regressione,"Prospective study including women aged 25-45 years, adherent to the cervical screening program of four different centers of the Veneto region, with a diagnosis of CIN2 lesion. After enrollment according to predefined criteria, and informed consent to participate, the CIN2 lesions are managed by follow-up; cases with progressive lesions will be treated immediately, cases with CIN2 persistence for more than 12 months will be treated as well. Viral, molecular and immunocytochemical biomarkers will be studied, and evaluated in relation to the clinical outcome.",,2022.0,ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT04687267,2026-05-18T15:42:09Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
clinicaltrials,NCT01365975,,,Follow-up Study of Late Effects of Periconceptional Folic Acid in Mothers and Offspring in the Community Intervention Program Population: The Chinese Children and Families Study,"Periconceptional folic acid supplements of 400 (Micro) daily prevent neural tube defects (NTD) in offspring. Some data suggest that periconceptional folic acid supplements, folate levels during pregnancy, and/or certain variants in the gene that encodes methylenetetrahydrofolate reductase (MTHFR), a key enzyme that catalyzes synthesis of 5-methyltetrahydrofolate \[the primary methyl donor in most metabolic pathways involving methylation including DNA methylation\] from 5,10 methylenetetrahydrofolate may be associated with reduced risks of certain adverse events during the prenatal period, birth weight and certain serious diseases in offspring, while other studies have raised concerns about increased risks of specific serious disorders. Only one study has examined late health effects in mothers that might be associated with use of periconceptional folic acid supplements.

We propose to study potential health benefits and adverse effects of periconceptional folic acid supplements in a 15-year follow-up of offspring and mothers. In the offspring, we will evaluate whether periconceptional folic acid supplements reduced risk of external congenital birth defects and childhood acute lymphoblastic leukemia, and whether risks are reduced or increased for other pediatric disorders linked with periconceptional folic acid supplements including asthma, pervasive developmental disorders and autism, diabetes, obesity and blood pressure. In the mothers, we will assess cardiovascular diseases and associated risk factors, breast and colorectal cancers and precursor conditions, and other cancers. We will also conduct exploratory assessment of other serious diseases in mothers.

To increase the limited data on the morbidity and survival of children born with a major birth defect, particularly in low- or middle-income countries, we plan to assess morbidity and mortality outcomes in children identified with neural tube defects as part of our follow-up.

The women and children who participated in the joint China-U.S. Community Intervention Program (CIP) trial (N=243,779 women treated or not treated with folic acid in the periconceptional period and their offspring) represent unique cohorts whose periconceptional exposure to folic acid is well documented. We propose to follow a sample of 22,000 CIP mothers and their offspring (currently 14 to 17 years of age), to ascertain vital status, medical history, and lifestyle habits. The study will clarify whether there are differences with respect to growth, physical development during the puberty period, selected serious morbidity and mortality in offspring and risks of serious health outcomes and mortality in mothers associated with periconceptional folic acid supplements. Data from this study will inform us about cohort participation rate, cost, and effective approaches for future follow-up of the full cohort.

The current protocol focuses on a pilot study (Pilot Study # 1) in which we will carry out two specific aims in 500 families. We will test and evaluate the most effective approaches to trace the mothers who enrolled in the CIP in 1993-1995 in CIP counties, fathers, and children. If the child is not living with the biological mother, we will trace the caretaker or next of kin with whom the child is living. We will also conduct in-person interviews, obtain anthropometric and blood pressure measurements and determine cohort participation rate in a sample of 500 CIP families from two of the 21 CIP project counties to obtain health information, medical history, and vital status. We will attempt to enroll in the pilot study 500 mothers/caretakers and 500 offspring, and 500 fathers (Total N=1500). Excluded from the Pilot Study #1 at this time are the families in which the mother or the child is deceased. We will seek permission from the IRB to enroll these families at a later date.",,2020.0,ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT01365975,2026-05-18T15:42:09Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
clinicaltrials,NCT03431597,,,Effectiveness of a Micronutrient Supplement to Lower Plasma Homocysteine in Non-pregnant Women of Reproductive Age,"This micronutrient supplementation study is a 3-arm randomized controlled trial, unblinded, with 125 women per arm. Non-pregnant, non-lactating healthy women of reproductive age in West Kiang, The Gambia, will be randomized to 12 weeks of daily supplementation of either a) novel micronutrient supplement, b) a United Nations International Multiple Micronutrient Preparation (UNIMMAP) tablet or c) no intervention (control). The novel micronutrient supplement is a drink powder providing 800 µg folic acid, 5.2 µg cyanocobalamin (B12), 2.8 mg Riboflavin-5'-phosphate (B2), and 4g trimethylglycine (betaine). UNIMMAP contains 15 micronutrients at the Recommended Daily Allowance level. The aim is to test the effectiveness of the supplements on correcting micronutrient deficiencies in the dry season and to reduce homocysteine levels. The hypothesis is that the new drink powder will be the most effective supplement, causing a reduction in 1 µmol/L compared to the control group after supplementation.

The supplements will be supplied to participants on a daily basis by Community-based Birth Attendants (CBCs). The CBCs will observe consumption of the supplement. The novel micronutrient supplement will be provided in powder form with instructions to dissolve one sachet in a cup of 200ml water. UNIMMAP will be provided in capsule form to be taken with water. Women will provide one 10ml fasted venous blood sample at baseline and another after 6 and 12 weeks of supplementation. At each time point they will also have their blood pressure and anthropometry assessed and provide a urine pregnancy test.

Correcting micronutrient deficiencies is extremely important for the long-term health of women, and in particular around the time of conception and throughout pregnancy since micronutrients are needed for the proper physical and cognitive development of the baby. Certain micronutrients are required for adding a methyl group to places on DNA ('DNA methylation'). The pattern of these methyl groups can help determine whether a gene is switched on or off. Correct functioning of DNA methylation processes is therefore of critical importance for fetal development. High levels of homocysteine can impede DNA methylation, therefore supplements that reduce homocysteine may not only be beneficial for the mother but also for the developing child. The most effective supplement in this trial will be considered for testing in larger pregnancy trials.",,2018.0,ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT03431597,2026-05-18T15:42:09Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
clinicaltrials,NCT03926923,,,Analysis of Mother-child Interaction as Well as Expression and Methylation of Candidate Genes of Stress Signaling Pathways in Mature Infants,"The planned study will investigate the quality of mother-child interaction at the age of 6 months as well as the expression and methylation of candidate genes of stress signaling pathway in mature infants.

At best, mother and the healthy, term newborn are undisturbed after birth. This creates optimal conditions for the development of a good mother-child interaction. The results of the mother-child interaction and the molecular genetic investigations will be compared to the results of the randomized controlled delivery room skin-to-skin study (deisy, clinicaltrial.gov identifier: NCT 01959737). This study showed a significant difference in the mother-child interaction and expression of candidate genes in preterm infants with or without skin-to-skin contact after birth.

The investigators hypothesize that the quality of mother-child interaction at the age of six months will be better in term newborns without postpartal separation of mother and child than in preterm infants with or without skin contact after birth. The second hypothesis is that there will be a difference in the expression and methylation of candidate genes of stress signaling pathway in these infants.",,2020.0,ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT03926923,2026-05-18T15:42:09Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
clinicaltrials,NCT05031598,,,Long-term Fasting: Multi-system Adaptations in Humans,"The aim of this trial is to investigate the effects of long-term fasting on size, mass, composition and function of metabolic active tissues in several organs that reexpand possibly rejuvenated after 1-4 months. Additionally, the lipid metabolism is investigated in depth.",,2022.0,ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT05031598,2026-05-18T15:42:09Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
clinicaltrials,NCT05678426,,,"TirolGESUND: General Exercise, Smoking Undone, and Nutrition Diet","The goal of this clinical study is to learn about disease-risk and age-associated changes in DNA methylation patterns associated with disease risk or age in healthy women aged 30-60 in response to health-promoting lifestyle intervention (intermittent fasting or smoking cessation). The main questions the study aims to answer are:

* Are the scores of DNA methylation in epigenetic signatures associated with age, women's cancer risk, or risk exposure reduced after 6 months of lifestyle intervention compared to baseline?
* What are the dynamics of DNA methylation changes during or following intervention, and do differences in changes between different sample types exist?
* Which other biomarkers of health and disease, including metabolic changes, microbiome, clinical, mental, or inflammatory parameters, are altered following intervention?

The investigators also aim to explore whether DNA methylation changes are associated with changes in other biomarkers mentioned above.

Participants will be allocated to intermittent fasting or smoking cessation based on inclusion criteria. Intermittent fasting encompasses a 16:8 intermittent fasting schedule. Food intake is limited to an 8 h window per day with fasting for the remaining 16 h. Within the intermittent fasting study, participants are randomised to receive a ketogenic supplement (medium-chain triglyceride fibre) or not. Participants in the smoking cessation study will be guided to stop smoking. All participants will receive 1:1 personal coaching throughout the study, and will be provided with an optional exercise programme. All participants will also receive nutritional advice from a professional dietician throughout the study. Participants are invited to donate samples every 2 months for 6 months.

Researchers will compare signatures at the start and after 6 months of intervention. Within the intermittent fasting group, researchers will compare effects in individuals that received the ketogenic supplement to those that did not.",,2025.0,ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT05678426,2026-05-18T15:42:09Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
